"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Document Type","Publication Stage","Open Access","Source","EID"
"Yang J.","Yang, Jing (57192455573)","57192455573","Exploring the Productivity of Generative AI-Powered Ad Campaigns: A Consumer Response Perspective","2025","Journal of Interactive Advertising","25","3","","222","239","2","10.1080/15252019.2025.2551598","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105015377061&doi=10.1080%2F15252019.2025.2551598&partnerID=40&md5=eef202b4c88b34143256548b12da63ec","With the start of generative potential of artificial intelligence (AI) to create ads at scale, is the industry in danger of creating ineffective content efficiently, or AI can help achieve both efficiency and effectiveness? The adoption of generative AI in advertising is a function of not only efficiency but also effectiveness gains. This study looks beyond efficiency to consider consumer responses. It explores the productivity of AI-powered ads, in which generative AI tools assist in specific creative tasks under human supervision. This study introduces a new measure of artificial intelligence advertising productivity (AAP). This measure employs data envelopment analysis (DEA) to examine the balance of generative AI advertising specific inputs to consumer response outputs. To understand consumer responses, this study uses topic modeling (BERTopic) and sentiment analysis (Google Natural Language AI) to analyze 10,378 consumer comments on the generative AI-powered ads and their comparable human-created ads. The results are fed into DEA to calculate AAP. The AAP measure provides marketers a suggested metric to evaluate the value gained from their AI advertising initiatives. It provides brands with a benchmark to assess their AI advertising performance against other brands. The results show a majority of generative AI-powered ads in the sample were identified as productive and consumers generally perceive these ads positive. © 2025 American Academy of Advertising.","Article","Final","","Scopus","2-s2.0-105015377061"
"Farseev A.; Ongpin M.; Yang Q.; Gossoudarev I.; Chu-Farseeva Y.-Y.; Nikolenko S.","Farseev, Aleksandr (57188707687); Ongpin, Marlo (58134552700); Yang, Qi (57221252433); Gossoudarev, Ilia (57192154325); Chu-Farseeva, Yu-Yi (56392919600); Nikolenko, Sergey (13608710100)","57188707687; 58134552700; 57221252433; 57192154325; 56392919600; 13608710100","MindFuse: Towards GenAI Explainability in Marketing Strategy Co-Creation","2025","MM 2025 - Proceedings of the 33rd ACM International Conference on Multimedia, Co-Located with MM 2025","","","","12409","12418","1","10.1145/3746027.3758167","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105024073291&doi=10.1145%2F3746027.3758167&partnerID=40&md5=9db037bdabfce0df3f51ffbe8962e8e6","The future of digital marketing lies in the convergence of human creativity and generative AI, where insight, strategy, and storytelling are co-authored by intelligent systems. We present MindFuse, a brave new explainable generative AI framework designed to act as a strategic partner in the marketing process. Unlike conventional LLM applications that stop at content generation, MindFuse fuses CTR-based content AI-guided co-creation with large language models to extract, interpret, and iterate on communication narratives grounded in real advertising data. MindFuse operates across the full marketing lifecycle: from distilling content pillars and customer personas from competitor campaigns to recommending in-flight optimizations based on live performance telemetry. It uses attention-based explainability to diagnose ad effectiveness and guide content iteration, while aligning messaging with strategic goals through dynamic narrative construction and storytelling. We introduce a new paradigm in GenAI for marketing, where LLMs not only generate content but reason through it, adapt campaigns in real time, and learn from audience engagement patterns. Our results, validated in agency deployments, demonstrate up to 12× efficiency gains, setting the stage for future integration with empirical audience data (e.g., GWI, Nielsen) and full-funnel attribution modeling. MindFuse redefines AI not just as a tool, but as a collaborative agent in the creative and strategic fabric of modern marketing. In the end of the paper, we also provide a forward-looking forecast on how platforms like MindFuse and Google DeepMind's ACAI are likely to shape the future of marketing agencies. These systems will not only reset client expectations toward greater transparency, speed, and personalization, but will also redefine the skillsets demanded from the new generation of marketers. As hybrid agencies emerge-blending creative storytelling with data science and AI engineering-the competitive landscape will increasingly hinge on talent. In this new environment, professionals will be expected to pair human imagination with technical fluency, while agencies will need to reinvent themselves as AI facilitators and curators of brand authenticity amidst the ongoing talent war led by platforms such as Meta. © 2025 Copyright held by the owner/author(s).","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105024073291"
"Taulli T.","Taulli, Tom (58293557600)","58293557600","Generative AI: How ChatGPT and other AI tools will revolutionize business","2023","Generative AI: How ChatGPT and Other AI Tools Will Revolutionize Business","","","","1","208","23","10.1007/978-1-4842-9367-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105007489845&doi=10.1007%2F978-1-4842-9367-6&partnerID=40&md5=9a07ebf9b81f8317d47d984a2ab4d574","This book will show how generative technology works and the drivers. It will also look at the applications - showing what various startups and large companies are doing in the space. There will also be a look at the challenges and risk factors. During the past decade, companies have spent billions on AI. But the focus has been on applying the technology to predictions - which is known as analytical AI. It can mean that you receive TikTok videos that you cannot resist. Or analytical AI can fend against spam or fraud or forecast when a package will be delivered. While such things are beneficial, there is much more to AI. The next megatrend will be leveraging the technology to be creative. For example, you could take a book and an AI model will turn it into a movie - at very little cost. This is all part of generative AI. It's still in the nascent stages but it is progressing quickly. Generative AI can already create engaging blog posts, social media messages, beautiful artwork and compelling videos. The potential for this technology is enormous. It will be useful for many categories like sales, marketing, legal, product design, code generation, and even pharmaceutical creation. © 2023 by Tom Taulli. All rights reserved.","Book","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-105007489845"
"Çelik A.A.; Balcıoğlu Y.S.; Altındağ E.","Çelik, Ahmet Alkan (54388626300); Balcıoğlu, Yavuz Selim (58091284000); Altındağ, Erkut (54388451600)","54388626300; 58091284000; 54388451600","A Comparative Analysis of Adoption Patterns and Human-AI Collaboration in Asia-Pacific Digital Art: AI-Generated Content Impact on Creative Industries","2026","International Journal of Sociotechnology and Knowledge Development","18","1","","","","0","10.4018/IJSKD.401501","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105030712092&doi=10.4018%2FIJSKD.401501&partnerID=40&md5=df108eccd22f5169ad2d9749e9372927","The integration of artificial intelligence (AI) into creative industries is rapidly transforming how content is produced, distributed, and interpreted. This study uses a sociotechnical lens to investigate the adoption and diffusion of AI-generated content (AIGC) across media, gaming, and marketing sectors in the Asia-Pacific region. Grounded in sociotechnical systems and innovation diffusion theories, its research employs a quantitative methodology using secondary data sources to analyze patterns of technological integration, regulatory influence, and creative workflow evolution. Findings indicate that the uneven adoption of AI across sectors is shaped not only by a sector’s technological capabilities but also by its institutional readiness, national policy frameworks, and cultural attitudes toward automation. The study highlights the importance of human-centered design, ethical considerations, and platform dynamics in facilitating the sustainable and equitable implementation of AI tools. © 2026 IGI Global. All rights reserved.","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105030712092"
"Zairis A.; Zairis G.","Zairis, Antonios (55986889700); Zairis, George (58185091900)","55986889700; 58185091900","Digital Innovation: The Challenges of a Game-Changer","2022","Proceedings of the European Conference on Innovation and Entrepreneurship, ECIE","17","1","","630","637","7","10.34190/ecie.17.1.774","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144735177&doi=10.34190%2Fecie.17.1.774&partnerID=40&md5=c0da89da4e6b94ad1e5a62db2d4adc65","A few years ago, marketing managers considered the Internet as another advertising channel and used it as a magazine advertisement, equipped with sound and motion. They placed banner ads and pop-ups to display advertisements on websites, but once again consumers identified them as distractions and found ways to ignore or avoid them. Nowadays, digital technology offers numerous ways for brands to engage with their customers and present new exciting challenges. It would not be an exaggeration to say that the marketing world is changing every day. But as the digital world is evolving, so is the balance shifting between consumers and marketing experts who try to adjust to this new era of consumer engagement. The purpose of the present paper is to address the question of how digital innovation is changing the marketing field. In a post-pandemic environment, terms like social media, artificial intelligence (AI), Internet of Things (IoT), Big Data, Cloud Computing, Blockchain, and cryptocurrencies, Augmented Reality marketing, and Virtual reality marketing are not just buzzwords but crucial aspects of digital marketing. Nonetheless, their integration into a business strategy is followed by the challenges accompanying them. The ever-changing nature and complexity of digital technology and other issues like privacy regulations and funding can be intimidating, especially for SMEs. In the field of entrepreneurship, their use can be viewed as a creative and innovative response to the evolving environment and an ability to recognize and exploit economic opportunities as many companies include the use of digital technology as the original idea. The theoretical framework of the aforementioned digital technologies and their use as marketing tools are analysed. This is followed by an insight into the digital transformation of Greek SMEs, the adoption of such technologies from start-up companies, and the opportunities they provide for the development of entrepreneurship. © 2022, Academic Conferences and Publishing International Limited. All right reserved.","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85144735177"
"Livin A.J.; Ashwini A.; Balasubramaniam S.","Livin, A. Joel (60138898700); Ashwini, A. (57218630719); Balasubramaniam, S. (57197347557)","60138898700; 57218630719; 57197347557","Breaking Barriers Through Generative AI: Charting a Global Empowered Future","2025","Democratized Generative AI: Principles, Challenges and Applications","","","","303","325","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105018658333&partnerID=40&md5=6ed0e8aab2343d4ddd10d5723a69f225","Generative AI is an emergence in the tech frontier that one day will revolutionize creative, industrial, and, indeed, societal realms. Thus, through the demonstrated capacity to create human-like content, solve problems, and improve decision-making, AI presents opportunities to flatten existing structures that have excluded many from accessing technology and resources. The ability of progressive generative AI to be made available for people and groups other than the traditional academic organizations, corporations, and governments will help to use democratic tools for empowering people around this world to innovate and to change the existing world, to give voices to the voices less heard from specific regions; to unite; and to help break the barriers between the haves and the have-nots. The general availability and distribution of generative AI to common people and organizations will create new populations of unique producers by empowering global citizens through innovations that cut across disparities between developed and developing nations. This movement is paramount for constructing the future in which AI not only belongs to large firms but can change the world for the better. Therefore, the most significant impact of applying generative AI is identified about generating the potential for revolutionizing education, health care, and start-ups. For example, the generative use case areas include creating individual courses and materials relevant to general and specialized fields of study, producing healthcare content in various languages, and providing small enterprises with an atypical marketing arsenal used by large companies. Thus, AI removes these barriers to enable people to solve localized issues with localized solutions, thus decentralizing innovation. Nevertheless, this empowerment may only be realized if access to new generative AI tools is provided through affordable infrastructure and open-source platforms and interfaces developed for a heterogenic populace, including the technically illiterate. However, the road to a globally empowered future with generative AI is not without its problems. There are questions about the ethical applications of democratized systems, privacy, and the idea of misuse, which require responsible regulation and shared international policies. Furthermore, it would be best if AI systems did not preach discrimination to the public, meaning that such generative artificial intelligence should not be developed with biases that will cause stereotyping and increase the inequalities of the people. If these problems are solved, generative AI can transcend not only technology but also social and cultural judgments to create a future that matches the vision of the human souls. souls. © 2025 Nova Science Publishers, Inc. All rights reserved.","Book chapter","Final","","Scopus","2-s2.0-105018658333"
"Sun L.; An Y.; Song X.; Liu J.","Sun, Linhui (35077253300); An, Yuhao (59900464500); Song, Xinyi (59900604100); Liu, Jiaqi (59900744900)","35077253300; 59900464500; 59900604100; 59900744900","Human vs. AI in creative contests: a study on the effectiveness of advertisement copy generated by Chinese large language models","2025","Electronic Commerce Research","","","","","","2","10.1007/s10660-025-09990-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105005289377&doi=10.1007%2Fs10660-025-09990-2&partnerID=40&md5=9c4745b67e61c8ba7f959605ae9a78d8","The research investigates whether Chinese large language models (CLLMs) can generate advertising slogans that rival or surpass human quality and examines consumers’ ability to recognize AI-generated content. The study develops and validates a structured evaluation scale for tea product advertisements by refining existing consumer perception scales, integrating multiple theoretical frameworks, and expanding dimensions to capture product-specific characteristics. By applying this scale to assess the generated advertisements, the study reveals that while AI and human-generated slogans differ in conciseness, cultural expression, and emotional appeal, their overall consumer engagement effectiveness remains comparable. Moreover, The study compares different CLLMs in advertising creation and finds notable differences in their generated content, particularly conciseness, cultural expression, and emotional appeal. Meanwhile, the study assesses different versions of CLLMs and finds no significant improvements in advertising effectiveness across updates, suggesting that recent model iterations focus more on reasoning and multimodal capabilities rather than enhancing creative text generation. Additionally, the research proposes a collaborative framework for human-LLM integration in advertisement creation. These findings provide theoretical and practical insights into AI’s role in creative industries, suggesting that CLLMs can enhance advertising efficiency and serve as valuable marketing tools. Future research should further explore weighted evaluation methods, optimize prompt designs, and extend analyses to diverse product categories and multilingual LLMs. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2025.","Article","Article in press","","Scopus","2-s2.0-105005289377"
"Ocak A.","Ocak, Altug (59391476200)","59391476200","Integration of Generative Artificial Intelligence With Emotional Artificial Intelligence in Marketing: A Synergistic Approach","2024","Reshaping Marketing Science in Wholesaling and Retailing","","","","235","261","1","10.4018/979-8-3693-6145-0.ch010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85210625058&doi=10.4018%2F979-8-3693-6145-0.ch010&partnerID=40&md5=13764ada8e49f5925add75b526bda89c","The advent of generative and emotional AI tools has revolutionized the marketing landscape, offering unprecedented opportunities for personalization and creativity. This chapter explores the role of human marketers in the creative process when utilizing generative AI, the potential of generative and emotional AI to enhance personalization and customization in marketing campaigns, and the long- term impact of these technologies on brand loyalty and affinity. Through an examination of current practices, case studies, and theoretical frameworks, this study aims to provide a comprehensive understanding of how marketers can harness these advanced technologies while maintaining a balance between human ingenuity and machine efficiency. © 2024 by IGI Global. All rights reserved.","Book chapter","Final","","Scopus","2-s2.0-85210625058"
"Navarro S.","Navarro, Sandra (59408198000)","59408198000","Transcreation in the Tourism Domain: Is Artificial Intelligence Up to the Task?","2025","Applying Artificial Intelligence in Translation: Possibilities, Processes and Phenomena","","","","117","131","0","10.4324/9781003539698-10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105021792171&doi=10.4324%2F9781003539698-10&partnerID=40&md5=1be750d883fe7ab7076597b00047b63b","The term transcreation, which describes a modality that brings translation closer to creative writing, is traditionally associated with marketing materials but equally relevant to other creative genres, such as tourism promotional texts. These texts aim to influence potential travelers by appealing to their subjective needs, expectations, and emotions. The primary goal of transcreation, therefore, is to reproduce the target culture’s persuasive strategies through an interplay between linguistic and cultural conventions. This contrasts sharply with the translations one often finds in the sector, where substandard quality is notorious, and the uncritical use of translation technology is widespread. This chapter explores the performance of a neural machine translation engine (DeepL) and a large language model (ChatGPT) in transcreating a Brazilian hotel website. The results are contrasted with a human-driven approach integrating corpus linguistics tools with theoretical insights from translation and intercultural studies. The analysis indicates that the corpus-based method produces more effective intercultural communication; however, while DeepL produces excessively literal translations, ChatGPT may be useful for drawing creative inspiration and streamlining the transcreation process. Ultimately, this study highlights the critical role of specialized translators in producing high-quality transcreations—a level that current AI technology is not capable of achieving without human intervention. © 2026 selection and editorial matter, Katharina Walter and Marco Agnetta.","Book chapter","Final","","Scopus","2-s2.0-105021792171"
"Alkishri W.; Al-Bahri M.; Yousif J.H.; Abusham E.; Al Husaini Y.","Alkishri, Wasin (57559807700); Al-Bahri, Mahmood (57196049414); Yousif, Jabar H. (37035566000); Abusham, Eimad (8965143000); Al Husaini, Yousuf (57935042000)","57559807700; 57196049414; 37035566000; 8965143000; 57935042000","The features of AI in modern business","2025","Transforming Business Through Digital Sustainability Models","","","","273","306","0","10.4018/979-8-3373-0608-7.ch013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105008849198&doi=10.4018%2F979-8-3373-0608-7.ch013&partnerID=40&md5=8198317c458ad657333a0fbdaa7bfdae","Artificial intelligence (AI) is transforming the technology industry, reshaping business operations, competition, and growth. This chapter explores AI's diverse applications, from enhancing operational efficiency to revolutionizing customer service, decision-making, and innovation. AI processes vast amounts of data, uncovering patterns and generating actionable insights. Predictive analytics helps businesses anticipate customer behavior, market trends, and operational challenges. AI-driven automation reduces costs and frees human resources for creative roles, boosting productivity. Customer engagement has evolved with AI tools like chatbots, virtual assistants, and recommendation engines, enabling personalized interactions and marketing. However, challenges such as ethics, data privacy, and workforce upskilling remain. Businesses must balance AI adoption with transparency and accountability to drive sustainable growth and competitiveness. © 2025 by IGI Global Scientific Publishing. All rights reserved.","Book chapter","Final","","Scopus","2-s2.0-105008849198"
"","","","6th International Research and Innovation Forum, RIIFORUM 2024","2026","Springer Proceedings in Complexity","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105012885814&partnerID=40&md5=2d09d0e6b8ece7e70ef43b59de5177c6","The proceedings contain 73 papers. The special focus in this conference is on Research and Innovation. The topics include: AI and Society in Context of Industry 5.0: Challenges and Future Research Directions; AI Implementation for Social Benefit. Use Cases in Public Sector; artificial Intelligence and the Future of Supply Chain Management; The Impact of AI on Children’s Motivation in Developing Creative Thinking; Reviewing Digital Business Ecosystems: The Case of AI and Ecosystem Micro Community; a Mixed-Methods Approach to Evaluate Contracting Choices in Agile Software Development Projects; Defining an AI-Virtual Assistant for Increasing Customer Interaction in Digital Marketing: A Case Study in Agrifood Sector; AI in Software Maintenance: An Empirical Multi-source Approach; AI-Based Image Generating Tools in Architecture: A Guiding Framework; selecting Loss-Function for Unseen (Out-of-Distribution) Action Recognition in Videos; Can Generative AI Reduce the Dropout Rates of Online Learners for Failures in Information System Services?; ‘Well It Seems I’m Caught Up in a Trap’. Adoption of AI in University Writing: Implications for Critical Thinking and Labour Market Engagement; gait Analysis Using Machine Learning for Detection and Monitoring of Gait Alterations; two Letters Defining the Digital Transformation in Education: Explorative Study of Digitization and Digitalization in Higher Education Institutions; IntraLAB: A Laboratory for the Promotion of University Digital Transformation; changes in Course Design and Their Impact on Student Learning; an Educational Digital Memory Game for Learning Sign Language in an Interdisciplinarity Context; enhancing Educational Equity: A Native Language Identification Approach for Tailoring Linguistic Support and Inclusive Curricula; feedback Design: Learner and Faculty Perceptions in Blended Learning.","Conference review","Final","","Scopus","2-s2.0-105012885814"
"Kaur N.; Kaushal P.","Kaur, Navreet (57213545343); Kaushal, Preeti (59135552300)","57213545343; 59135552300","Marketing 5.0 and the role of mind mapping in content advertising: An analysis","2024","Ethical Marketing Through Data Governance Standards and Effective Technology","","","","130","140","0","10.4018/979-8-3693-2215-4.ch012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85196119751&doi=10.4018%2F979-8-3693-2215-4.ch012&partnerID=40&md5=0ed20e6e8175c7d194615f33a680a97e","Two factors viz. technology and consumer needs are the main drivers of the marketing evolution referred to as Marketing 5.0. The business philosophy in the present phase of marketing is about a confluence between technology and humanity. The chapter entails a focus on how technology aids human marketers and advertisers to create content and the subsequent emotional experience of consumers. The emphasis primarily is on mind mapping "" a dynamic visual representation of a group of ideas clustered around and linked to a single central topic; a tool to unleash creative impulses. The main themes are high-level ideas that radiate from the central image as ""branches"" and result in content creation such as slogans and taglines, formulating of marketing strategies, and building of a brand identity. A discussion on transformation in the field of content marketing over the years, the benefits and drawbacks of AI-assisted content creation and the ethical challenges in AI-powered marketing is an integral part of the chapter. © 2024, IGI Global.","Book chapter","Final","","Scopus","2-s2.0-85196119751"
"Correia A.R.; Pereira J.B.","Correia, Ana Rita (59966209200); Pereira, Jorge Brandão (57226636888)","59966209200; 57226636888","Co-creation with Generative Artificial Intelligence in the Development of Digital Interfaces","2025","Smart Innovation, Systems and Technologies","438 SIST","","","249","262","0","10.1007/978-981-96-3077-6_15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105009235161&doi=10.1007%2F978-981-96-3077-6_15&partnerID=40&md5=01da25fe13bbe9bc7042dc7cfe6422f9","This study explores the application of Generative Artificial Intelligence (GAI) in digital interface design, with a focus on human-AI co-creation. By analyzing the tool Midjourney, the study evaluates the AI’s ability to generate visual interfaces from textual prompts and identifies the main benefits and challenges of this approach. GAI democratizes creative design and digital marketing strategies, allowing professionals with varying levels of experience to experiment with automated visual content generation. However, the effectiveness of these tools heavily relies on the accuracy of the provided prompts, highlighting the importance of prompt engineering as a critical skill for optimizing generated outcomes. The research employed a practical case study to create an e-commerce homepage, examining the creative capabilities and limitations of GAI tools. While AI proved effective in generating initial visual solutions, challenges arose regarding the coherence and accuracy of the outputs. The study concludes with practical recommendations on how to efficiently integrate GAI into design workflows, emphasizing the transformative potential of these technologies, alongside the limitations that still need to be addressed. © The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd. 2025.","Conference paper","Final","","Scopus","2-s2.0-105009235161"
"García de Blanes Sebastián M.; Díaz-Marcos L.; Aguado Tevar Ó.; Delso Vicente A.T.","García de Blanes Sebastián, María (58000010800); Díaz-Marcos, Luis (59361124700); Aguado Tevar, Óscar (59361781300); Delso Vicente, Alberto Tomás (59361124800)","58000010800; 59361124700; 59361781300; 59361124800","Analysis of Generative Artificial Intelligence Applications in Strategic Sectors: A Literature Review","2025","Revista Latina de Comunicacion Social","2025","83","","","","0","10.4185/rlcs-2025-2466","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105010917161&doi=10.4185%2Frlcs-2025-2466&partnerID=40&md5=6540d0ea325f70c174842ea2e94d8291","Introduction: Generative Artificial Intelligence (GAI) is a disruptive technology capable of creating data that mimics real patterns, transforming strategic sectors such as healthcare, education, finance, and transportation. This study addresses three key questions: What are its main applications? What benefits does it offer? And what challenges does it present? From an analysis of 7,902 articles published between 2020 and 2024, 198 relevant studies were selected, highlighting both its practical applications and challenges. Methodology: The research was conducted following the PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-Analyses) methodology, using databases such as ACM Digital Library, IEEE Xplore, ScienceDirect, and Web of Science. Tools like VOSviewer and Scimat were employed to identify co-citation patterns and thematic evolution. The analysis focused on key technologies such as Generative Adversarial Networks (GANs) and language models. Results: GAI has transformative applications: in education, it personalizes learning with virtual tutoring and adaptive content; in healthcare, it enhances clinical simulations and accelerates drug development; in transportation, it optimizes routing and sustainability; in marketing, it enables precise segmentation and creative content generation; and in communication, AGI revolutionizes interpersonal and organizational dynamics by improving real-time decision-making, automating text generation, and optimizing human-machine interaction. These applications have driven efficiency and innovation across multiple sectors. Discussion: The adoption of GAI drives technological progress, advancing personalization and operational optimization. Its impact could be broadened by adapting applications to local contexts and emerging sectors, maximizing its reach and benefits. Conclusions: GAI is establishing itself as a key tool for sustainable and inclusive development. This study provides a foundation for future research, encouraging innovative applications that effectively and globally transform strategic sectors. © 2025, HISIN (History of Information Systems). All rights reserved.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105010917161"
"Routray S.K.; Jha M.K.; Sharmila K.P.; Javali A.; Pappa M.; Singh M.","Routray, Sudhir K. (55807554600); Jha, Mahesh K. (56943012600); Sharmila, K.P. (56974803100); Javali, Abhishek (57193141491); Pappa, M. (57201885239); Singh, Monika (57288878500)","55807554600; 56943012600; 56974803100; 57193141491; 57201885239; 57288878500","Generative Artificial Intelligence: Principles, Potentials and Challenges","2024","2nd International Conference on Self Sustainable Artificial Intelligence Systems, ICSSAS 2024 - Proceedings","","","","211","216","2","10.1109/ICSSAS64001.2024.10760992","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85213357811&doi=10.1109%2FICSSAS64001.2024.10760992&partnerID=40&md5=50e7913282cefcad06ab0207d9b74a87","In recent years, we have witnessed the raise of several generative artificial intelligence (AI) products and services which have strong disruptive capabilities. Majority of these AI-based products and services are also very popular since their public availability. These generative AI products and services have a lot of potentials to do the common office works, writing codes, doing accounting tasks, predicting common patterns, generating creative contents, marketing products and services, increasing efficiencies in the systems, translating to different languages, designing products, and many such things. These effects of generative AI are phenomenal and it is going to start a large scale automation in the product design and service sectors. In addition to the benefits, several challenges are associated with generative AI. Starting from the bias to security risks to fake content creation, there are many challenges with these products and services. In this paper, we go through the basic principles of generative AI and then study its present and future prospects. We analyze its perilous effects and the common challenges with a few examples. Overall, generative AI can be beneficial tool if it is used positively under appropriate regulatory systems. © 2024 IEEE.","Conference paper","Final","","Scopus","2-s2.0-85213357811"
"Pradeep A.; Satmuratov A.; Yeshbayev I.; Khasan O.; Iqboljon M.; Daniyor A.","Pradeep, Aneesh (58193523600); Satmuratov, Atabek (58795568300); Yeshbayev, Iqbol (58795786200); Khasan, Oripov (59176009800); Iqboljon, Melikuziev (58795741200); Daniyor, Agzamov (58795609500)","58193523600; 58795568300; 58795786200; 59176009800; 58795741200; 58795609500","The Significance of Artificial Intelligence in Contemporary Cinema","2023","2023 2nd International Conference on Trends in Electrical, Electronics and Computer Engineering, TEECCON 2023","","","","111","116","12","10.1109/TEECCON59234.2023.10335867","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85181538323&doi=10.1109%2FTEECCON59234.2023.10335867&partnerID=40&md5=d95a3a98fc869d4cfb5d7ebd8a7b0000","Artificial intelligence (AI) has emerged as a potent force that is transforming numerous industries. AI technologies are revolutionizing the creation, production, and consumption of motion pictures. This study examines the impact of AI on narrative, production techniques, visual effects, and audience experiences in contemporary cinema. Filmmaking techniques have been revolutionized by AI technologies. It investigates AI applications in fields such as cinematography, editing, visual effects, and post-production, highlighting AI-powered tools and techniques that have improved efficiency, creativity, and visual aesthetics in contemporary cinema. The paper also discusses the broader implications of AI in the film industry, such as changes in production processes, economic implications, and its impact on film distribution, marketing, and audience targeting. Ethical and societal issues pertaining to AI-generated content are discussed, as is its impact on employment and job positions in the film industry. This study seeks to shed light on the opportunities, challenges, and implications of AI's presence in the contemporary cinematic landscape by analyzing the integration of AI in these areas. © 2023 IEEE.","Conference paper","Final","","Scopus","2-s2.0-85181538323"
"Singh P.; Huang L.","Singh, Priyanka (57207335286); Huang, Lei (59781589200)","57207335286; 59781589200","AI Meets Brainstorming: Enhancing Creativity and Collaboration in Marketing Education","2025","Marketing Education Review","35","4","","271","279","3","10.1080/10528008.2025.2501790","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004471693&doi=10.1080%2F10528008.2025.2501790&partnerID=40&md5=41129d3a38ed0fb0b1106571442b2558","This study presents an innovative teaching methodology designed to balance the use of Artificial Intelligence (AI) with human-driven creative thinking in marketing education. The approach includes two main components: interaction with AI through ChatGPT to demonstrate both its capabilities and limitations, and a collaborative participation model that engages students in evaluating AI-generated content against traditionally brainstormed ideas. Implemented in a classroom setting, students were divided into groups; one used ChatGPT to perform marketing tasks, and the other employed traditional brainstorming methods. This setup facilitated a comparative analysis of the creativity, clarity and practical effectiveness of each approach. The findings highlight significant differences in creativity and practical utility between AI-generated and human-created content, revealing the complementary strengths of each. By integrating AI tools into the creative process and encouraging discussions about the capabilities and limitations of AI, the methodology enhances student engagement, promotes analytical thinking, and prepares learners to navigate the evolving marketing landscape with a blended skill set rooted in both technological fluency and creative strategy.1. © 2025 Society for Marketing Advances.","Article","Final","","Scopus","2-s2.0-105004471693"
"Moradi M.","Moradi, Masoud (57215844515)","57215844515","Importance of Internet of Things (IoT) in Marketing Research and Its Ethical and Data Privacy Challenges","2021","Business Ethics and Leadership","5","1","","22","30","16","10.21272/bel.5(1).22-30.2021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105008327258&doi=10.21272%2Fbel.5%281%29.22-30.2021&partnerID=40&md5=7084899488eaab9c871c5d17f58747e3","This paper focuses on examining IoT applications in marketing research and provides information on how organizations utilize IoT devices and other new technologies such as artificial intelligence (AI), machine learning (ML), and social media to promote various products and services. Moreover, this study specifies how the consistent use of IoT technologies results in substantial organizational competitiveness. The paper also explains how IoT can be referred to as a new component of business analytics and digital marketing and discusses the challenges related to introducing IoT solutions. The most pressing issues that need to be addressed in the IoT context are described as ethical and data privacy issues. It can be explained by the fact that a substantial amount of data is generated during the development of IoT solutions, which raises the question of whether the respective information could be properly managed. It necessitates implementing a transparent, ethical framework, which should be supported by an adequately regulatory process. The extensive exploration of IoT solutions allows academics and marketing practitioners to generate a wide range of data that can be used to improve products and services provided to diverse consumer groups. Therefore, this paper offers a framework for the collaboration process between academics and practitioners. This collaboration in developing IoT tools is marked by adopting a holistic approach to facilitating the progress of such innovation. Academic researchers' expertise can be utilized to generate creative and innovative ideas on the IoT sector. The combination of important theoretical assumptions and practical experience is vital to achieving the strategic goals of the collaboration between academics and practitioners. © 2021 by the author.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105008327258"
